json_file,model_name,model_private,model_num_parameters,assin2_rte,assin2_sts,faquad_nli,hatebr_offensive
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AdaptLLM/medicine-LLM-13B/results_2024-04-24T17-45-23.659613.json,AdaptLLM/medicine-LLM-13B,False,13015874560,0.802953910231819,0.6774179667769704,0.7227569273678784,0.8155967923139503
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AetherResearch/Cerebrum-1.0-7b/results_2024-04-01T22-58-48.098123.json,AetherResearch/Cerebrum-1.0-7b,False,7241732096,0.8562832789419443,0.7083110279713039,0.7709976024119299,0.7925948726646638
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/ai-forever/mGPT/results_2024-06-13T13-19-28.656765.json,ai-forever/mGPT,False,1417596928,0.0,0.0,0.0,0.0
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/ai-forever/mGPT-13B/results_2024-06-17T01-34-12.100171.json,ai-forever/mGPT-13B,False,13108070400,0.0,0.005823464030093911,0.0,0.16181562378391323
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AI-Sweden-Models/gpt-sw3-20b/results_2024-02-08T16-32-05.080295.json,AI-Sweden-Models/gpt-sw3-20b,False,20340658176,0.5097556100727492,0.04176979032426292,0.4396551724137931,0.0
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AI-Sweden-Models/gpt-sw3-20b/results_2024-06-17T02-29-40.078292.json,AI-Sweden-Models/gpt-sw3-20b,False,20340658176,0.5120595126338128,0.07348005953132232,0.4396551724137931,0.533175653895298
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AI-Sweden-Models/gpt-sw3-40b/results_2024-02-08T16-51-46.875316.json,AI-Sweden-Models/gpt-sw3-40b,False,39200899072,0.5670142345370424,0.03118303336610547,0.43118086176220316,0.0
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AI-Sweden-Models/gpt-sw3-40b/results_2024-02-21T07-59-22.606213.json,AI-Sweden-Models/gpt-sw3-40b,False,39200899072,0.4096747911636189,0.17308746611294112,0.5125406216148655,0.3920230910522173
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AI-Sweden-Models/gpt-sw3-6.7b/results_2024-02-08T14-27-00.255851.json,AI-Sweden-Models/gpt-sw3-6.7b,False,6714695680,0.3333333333333333,0.018735799862626468,0.4396551724137931,0.0
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AI-Sweden-Models/gpt-sw3-6.7b/results_2024-04-15T22-34-55.424388.json,AI-Sweden-Models/gpt-sw3-6.7b,False,6714695680,0.6192900448928588,0.08103924791097977,0.4396551724137931,0.40737531518832293
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AI-Sweden-Models/gpt-sw3-6.7b-v2/results_2024-02-08T15-37-30.575084.json,AI-Sweden-Models/gpt-sw3-6.7b-v2,False,6714695680,0.3333333333333333,0.015469193291869708,0.4396551724137931,0.0
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AI-Sweden-Models/gpt-sw3-6.7b-v2/results_2024-04-16T00-18-50.805343.json,AI-Sweden-Models/gpt-sw3-6.7b-v2,False,6714695680,0.5833175952742944,0.14706689693418745,0.4396551724137931,0.5569200631123247
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/ai21labs/Jamba-v0.1/results_2024-05-20T11-27-25.699898.json,ai21labs/Jamba-v0.1,False,51570323328,0.8932135005194366,0.7608377349455587,0.5681153506087193,0.612922813715208
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/AIDC-AI/Marco-LLM-ES/results_2025-04-06T01-12-18.981578.json,AIDC-AI/Marco-LLM-ES,False,7615616512,0.9205062830085595,0.7418390500261379,0.7559457143682347,0.8373430424906447
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allenai/OLMo-1B/results_2024-02-22T01-28-13.218663.json,allenai/OLMo-1B,False,1176764416,0.3411570175245718,0.09275261899111728,0.4396551724137931,0.41331316520851613
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allenai/OLMo-2-0325-32B/results_2025-07-07T18-40-13.005395.json,allenai/OLMo-2-0325-32B,False,32234279936,0.9168146288836421,0.0,0.7777113610042217,0.89186473987434
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allenai/OLMo-2-0325-32B-Instruct/results_2025-07-07T16-23-21.519592.json,allenai/OLMo-2-0325-32B-Instruct,False,32234279936,0.9313560085858401,0.7251473879787069,0.8051167407485031,0.8997044351108163
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allenai/OLMo-2-0425-1B/results_2025-05-04T15-32-02.154020.json,allenai/OLMo-2-0425-1B,False,1484916736,0.3582588385476761,0.025509828684116245,0.4396551724137931,0.3330157217722725
/mnt/hgfs/D/dev/llm_pt_leaderboard_results/allenai/OLMo-2-0425-1B-Instruct/results_2025-05-04T15-03-51.718500.json,allenai/OLMo-2-0425-1B-Instruct,False,1484916736,0.7702720764234168,0.37210622434136553,0.4148306088604596,0.7379162191192267
